id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1504587129757659160,1504587129757659160,2022-03-18 01:35:00 EEST,2022-03-18,01:35:00,+0300,1652541,reuters,Reuters,,"Cat lover Zaid Alshurbaji has started a self-funded initiative in Amman, Jordan, to provide bags of food for the city's stray felines 🐈🐱  https://t.co/0Jtpx8FsnW",en,[],[],[],3,40,215,[],[],https://twitter.com/Reuters/status/1504587129757659160,False,,1,https://pbs.twimg.com/amplify_video_thumb/1504569703733243904/img/V9Y9olOUk1r2QKOw.jpg,,,,,,,[],,,,
1504239841340375040,1504239841340375040,2022-03-17 02:35:00 EEST,2022-03-17,02:35:00,+0300,614349027,thegopalan,V Gopalan,,"Who is this?  Is she doing some thapas standing on fire (?) with leg folded? The way she has folded her right leg looks very unusual!  Can someone help?   Took this picture in Periyanayahi Amman Temple at Devikapuram, TN  https://t.co/TtZLD4Ybnp",en,[],[],"['https://pbs.twimg.com/media/FN-M2uwacAAfy7B.jpg', 'https://pbs.twimg.com/media/FN-M2usacAQZvum.jpg']",11,26,119,[],[],https://twitter.com/TheGopalan/status/1504239841340375040,False,,1,https://pbs.twimg.com/media/FN-M2uwacAAfy7B.jpg,,,,,,,[],,,,
1504115293374844931,1504115293374844931,2022-03-16 18:20:05 EEST,2022-03-16,18:20:05,+0300,2586112855,duaaandazkar,Duaa And Azkar,,"اللهُـمّ اكفِـني بحَلالِـك عن حَـرامِـك، وأغنِـني بِفَضْـلِك عمّـنْ سِـواك  Allahummak-finee bihalalika 'an haramik, wa-aghninee bifadlika 'amman siwak  O Allah, make what is lawful enough for me, as opposed to what is unlawful, and spare me by Your grace, of the need of others.",und,[],[],[],16,231,698,[],[],https://twitter.com/DuaaAndAzkar/status/1504115293374844931,False,,0,,,,,,,,[],,,,
1504078315900092421,1504078315900092421,2022-03-16 15:53:09 EEST,2022-03-16,15:53:09,+0300,1246844594907680770,rafeter10,Rafet ER,,"Sen orada, Ben burda Aman amman Ömrümüz, geçti böyle...  https://t.co/xCPIakuRDV",tr,[],[],['https://pbs.twimg.com/media/FN-PPyfXMAAAS5Q.jpg'],3,13,99,[],[],https://twitter.com/RafetEr10/status/1504078315900092421,False,,1,https://pbs.twimg.com/media/FN-PPyfXMAAAS5Q.jpg,,,,,,,[],,,,
1503971873528418305,1503971873528418305,2022-03-16 08:50:11 EEST,2022-03-16,08:50:11,+0300,348404410,ammanmarezinep,amman mare zinep,,Günaydın 🍀 işimdeyim gücümdeyim  https://t.co/iWSSy3kdBI,tr,[],[],['https://pbs.twimg.com/media/FN8ucqYXEAYtJDQ.jpg'],34,2,402,[],[],https://twitter.com/ammanmarezinep/status/1503971873528418305,False,,1,https://pbs.twimg.com/media/FN8ucqYXEAYtJDQ.jpg,,,,,,,[],,,,
1503692288123232259,1503692288123232259,2022-03-15 14:19:13 EEST,2022-03-15,14:19:13,+0300,1344228877019742208,swcomd_ia,SouthWesternCommand_IA,,"Congratulations to Miss Kirti, d/o LtColNareshKumar, student #ArmyPublicSchool #Hisar for winning #SilverMedal in +81Kg youth cat, #AsianJuniorBoxingChampionship at #Amman #Jordan. Wishing more Power to your Punch &amp; the very best for upcoming WorldChampionship #DotOnTgtDiv @adgpi  https://t.co/lzmTtbSHuV",en,"[{'screen_name': 'adgpi', 'name': 'adg pi - indian army', 'id': '1227253801'}]",[],"['https://pbs.twimg.com/media/FN4wJU1VQAUlMJ2.jpg', 'https://pbs.twimg.com/media/FN4wJyKVsAIikMc.jpg', 'https://pbs.twimg.com/media/FN4wKZcVQAYuX19.jpg']",12,127,824,"['armypublicschool', 'hisar', 'silvermedal', 'asianjuniorboxingchampionship', 'amman', 'jordan', 'dotontgtdiv']",[],https://twitter.com/SWComd_IA/status/1503692288123232259,False,,1,https://pbs.twimg.com/media/FN4wJU1VQAUlMJ2.jpg,,,,,,,[],,,,
1503595066090299395,1503595066090299395,2022-03-15 07:52:53 EEST,2022-03-15,07:52:53,+0300,348404410,ammanmarezinep,amman mare zinep,,Günaydın 🍀 bu havada işe gidilir mi? Bence hiçbir havada gidilmez  https://t.co/oAHLujYU6z,tr,[],[],['https://pbs.twimg.com/media/FN3XviUWQAM0bL1.jpg'],19,0,237,[],[],https://twitter.com/ammanmarezinep/status/1503595066090299395,False,,1,https://pbs.twimg.com/media/FN3XviUWQAM0bL1.jpg,,,,,,,[],,,,
1503572610822537216,1503572610822537216,2022-03-15 06:23:40 EEST,2022-03-15,06:23:40,+0300,1056850669,airnewsalerts,All India Radio News,,"Five Indian women boxers grab gold medals in the youth competition of Asian Youth and Junior Boxing Championships in Amman, Jordan yesterday.  ◾ Indian junior team finished its campaign on second position with 21 medals eight gold🥇, seven silver 🥈and six bronze🥉.  https://t.co/3zserZ1hFo",en,[],[],['https://pbs.twimg.com/media/FN3B81qUYAARwv2.jpg'],3,159,351,[],[],https://twitter.com/airnewsalerts/status/1503572610822537216,False,,1,https://pbs.twimg.com/media/FN3B81qUYAARwv2.jpg,,,,,,,[],,,,
1503376970129809409,1503376970129809409,2022-03-14 17:26:15 EEST,2022-03-14,17:26:15,+0300,1254150101678854144,judyjudyfirenze,Judy,,"En ik ga in september, als ik de 12-daagse reis door Jordanië ga maken, voor het eerst mijn halfzus ontmoeten, ze woont in de hoofdstad Amman. ❤️",nl,[],[],[],22,0,138,[],[],https://twitter.com/JudyJudyfirenze/status/1503376970129809409,False,,0,,,,,,,,[],,,,
1503361993641951232,1503361993641951232,2022-03-14 16:26:45 EEST,2022-03-14,16:26:45,+0300,715424461537746944,ptrmadurai,Dr P Thiaga Rajan (PTR),,"Thankful to the Finance Minister Madam @nsitharaman for her gracious reception during our visit late last month. In addition to her usual guidance &amp; support for Tamil Nadu, she enlightened me about some shared family history relating to Madurai and the Meenakshi Amman Temple🙏🙏  https://t.co/wlPCnoW10h",en,"[{'screen_name': 'nsitharaman', 'name': 'nirmala sitharaman', 'id': '58243368'}]",[],"['https://pbs.twimg.com/media/FN0DvnracAIImeS.jpg', 'https://pbs.twimg.com/media/FN0Dvo-aQAA8Qtz.jpg']",150,388,3992,[],[],https://twitter.com/ptrmadurai/status/1503361993641951232,False,,1,https://pbs.twimg.com/media/FN0DvnracAIImeS.jpg,,,,,,,[],,,,
1503244128582307841,1503244128582307841,2022-03-14 08:38:23 EEST,2022-03-14,08:38:23,+0300,745161748731203584,resisterforever,Pam Resists🇺🇸🇺🇦,,Amman just said on MSNBC that VPNs in Russia have increased 4000% since the invasion.,en,[],[],[],7,90,344,[],[],https://twitter.com/ResisterForever/status/1503244128582307841,False,,0,,,,,,,,[],,,,
1503208909196214274,1503208909196214274,2022-03-14 06:18:26 EEST,2022-03-14,06:18:26,+0300,1501318500110848006,commietarawrist,tara,,i miss how Amman smells at 5am during the summer,en,[],[],[],7,52,442,[],[],https://twitter.com/commietarawrist/status/1503208909196214274,False,,0,,,,,,,,[],,,,
1501970778581086216,1501970778581086216,2022-03-10 20:18:33 EEST,2022-03-10,20:18:33,+0300,1115573991660503040,hafizey33633183,Hafize Yıldırım,,"Tek tek sekerekten inci dizerekten, Müşkül çekerekten gel canım gel amman.. İşte budur! Dünya Liderini gördü! Biliyorlar ki,  Dünyaya hakim olan Osmanlının torunuyla, Adil bir dünya ancak mümkün olabilir!..  TEK TEK GELECEKSİNİZ  https://t.co/nbekZ1WlYh",tr,[],[],"['https://pbs.twimg.com/media/FNgSdOVXoAgIAIW.jpg', 'https://pbs.twimg.com/media/FNgSdpcXwAUdVNT.jpg']",4,159,254,[],[],https://twitter.com/HafizeY33633183/status/1501970778581086216,False,,1,https://pbs.twimg.com/media/FNgSdOVXoAgIAIW.jpg,,,,,,,[],,,,
1501958939969265667,1501958939969265667,2022-03-10 19:31:30 EEST,2022-03-10,19:31:30,+0300,2946300174,yairlapid,יאיר לפיד - Yair Lapid🟠,,"Today, I met in Amman with the King of Jordan, His Majesty @KingAbdullahII. We agreed that we must work together to calm tensions and promote understanding, particularly in the lead-up to the month of Ramadan and Passover.  https://t.co/bWiiLOiVuO",en,"[{'screen_name': 'kingabdullahii', 'name': 'عبدالله بن الحسين', 'id': '841211876776259585'}]",[],['https://pbs.twimg.com/media/FNgHr_YWQAMeJ8_.jpg'],50,78,403,[],[],https://twitter.com/yairlapid/status/1501958939969265667,False,,1,https://pbs.twimg.com/media/FNgHr_YWQAMeJ8_.jpg,,,,,,,[],,,,
1501947266701021187,1501947266701021187,2022-03-10 18:45:07 EEST,2022-03-10,18:45:07,+0300,315779591,lahavharkov,Lahav Harkov,,#BREAKING Lapid met with King Abdullah in Amman today. They agreed to work to bring calm ahead of Passover and Ramadan. This is their second meeting.,en,[],[],[],9,54,399,['breaking'],[],https://twitter.com/LahavHarkov/status/1501947266701021187,False,,0,,,,,,,,[],,,,
